BA.2,,BA.1,,BA.1.1,,Others,
X,Y,X,Y,X,Y,X,Y
4.1884220231823015,64.90590784671534,0.06408061116965413,70.07470346715328,4.24947312961012,71.0144844890511,0.0979978925184426,67.13788777372264
4.378358798735512,64.71012013381996,0.22688356164383805,70.07470346715328,4.575079030558484,71.13195711678833,0.2608008429926265,67.0497833029197
4.575079030558484,64.49475364963504,0.199749736564808,70.07470346715328,4.737881981032668,71.16132527372264,0.42360379346681043,66.9910469890511
4.737881981032668,64.31854470802921,0.38290305584826356,70.07470346715328,4.900684931506852,71.24942974452556,0.5864067439409943,66.90294251824818
4.900684931506852,64.14233576642337,0.5457060063224475,70.19217609489051,5.0024367755532175,71.24942974452556,0.7492096944151747,66.81483804744526
5.104188619599583,63.907390510948915,0.7085089567966314,70.19217609489051,5.185590094836673,71.36690237226279,0.9120126448893586,66.72673357664235
5.246641201264492,63.73118156934307,0.8713119072708153,70.22154425182482,5.470495258166494,71.484375,1.0748155953635425,66.66799726277372
5.4094441517386755,63.554972627737236,1.0341148577449957,70.30964872262774,5.938553740779771,71.71932025547446,1.2376185458377265,66.55052463503651
5.5722471022128595,63.37876368613139,1.1969178082191796,70.30964872262774,6.12170706006323,71.83679288321169,1.4004214963119104,66.49178832116789
6.345561116965232,62.26277372262774,1.3597207586933635,70.30964872262774,6.304860379346685,71.95426551094891,1.5632244467860943,66.43305200729927
6.5083640674394125,62.02782846715329,1.5225237091675474,70.30964872262774,6.488013698630141,72.07173813868614,1.7260273972602782,66.31557937956205
6.6983008429926265,61.73414689781023,1.6853266596417313,70.30964872262774,6.650816649104325,72.18921076642337,1.8888303477344586,66.25684306569343
6.854320337197052,61.49920164233577,1.8481296101159153,70.33901687956205,6.813619599578509,72.30668339416059,2.0516332982086425,66.19810675182482
7.017123287671236,61.26425638686132,2.010932560590099,70.42712135036497,6.976422550052693,72.45352417883213,2.2144362486828264,66.13937043795622
7.17992623814542,61.02931113138687,2.1737355110642795,70.45648950729928,7.139225500526873,72.57099680656935,2.3772391991570103,66.0806341240876
7.342729188619604,60.79436587591241,2.3365384615384635,70.5445939781022,7.302028451001057,72.71783759124088,2.5400421496311942,66.02189781021899
7.505532139093788,60.55942062043796,2.4993414120126474,70.57396213503651,7.464831401475241,72.83531021897811,2.702845100105378,65.96316149635038
7.668335089567972,60.32447536496351,2.6621443624868313,70.66206660583943,7.627634351949425,72.98215100364965,2.865648050579562,65.90442518248176
7.8311380400421555,60.14826642335767,2.824947312961015,70.69143476277372,7.790437302423609,73.12899178832117,3.0284510010537424,65.78695255474453
7.993940990516336,59.91332116788322,2.987750263435199,70.77953923357666,7.953240252897793,73.2464644160584,3.1912539515279263,65.6694799270073
8.15674394099052,59.67837591240877,3.150553213909383,70.77953923357666,8.116043203371976,73.36393704379563,3.3540569020021103,65.55200729927009
8.319546891464704,59.502166970802925,3.3133561643835634,70.77953923357666,8.278846153846157,73.48140967153286,3.516859852476294,65.43453467153284
8.482349841938888,59.267221715328475,3.4761591148577473,70.77953923357666,8.44164910432034,73.59888229927009,3.679662802950478,65.31706204379563
8.645152792413072,59.03227645985402,3.6389620653319312,70.77953923357666,8.604452054794525,73.7163549270073,3.842465753424662,65.1995894160584
8.807955742887255,58.73859489051095,3.801765015806115,70.80890739051095,8.767255005268709,73.86319571167884,4.005268703898846,65.05274863138686
8.970758693361436,58.298072536496356,3.964567966280299,70.89701186131387,8.930057955742893,74.06877281021899,4.168071654373026,64.84717153284672
9.13356164383562,57.916286496350374,4.127370916754483,70.89701186131387,9.092860906217076,74.24498175182482,4.33087460484721,64.67096259124088
9.296364594309804,57.47576414233577,4.290173867228667,70.92638001824818,9.255663856691257,74.47992700729928,4.493677555321394,64.49475364963504
9.459167544783988,57.09397810218979,4.452976817702847,71.0144844890511,9.41846680716544,74.65613594890512,4.656480505795578,64.2891765510949
9.621970495258171,56.62408759124088,4.615779768177031,71.0144844890511,9.581269757639625,74.89108120437957,4.819283456269762,64.11296760948906
9.784773445732355,56.12482892335767,4.778582718651215,71.0732208029197,9.744072708113809,75.12602645985402,4.982086406743946,63.93675866788322
9.94757639620654,55.56683394160584,4.941385669125399,71.13195711678833,9.906875658587992,75.36097171532847,5.144889357218126,63.760549726277375
10.11037934668072,54.979470802919714,5.104188619599583,71.24942974452556,10.069678609062176,75.59591697080293,5.30769230769231,63.58434078467154
10.273182297154904,54.42147582116789,5.266991570073767,71.30816605839416,10.23248155953636,75.889598540146,5.470495258166494,63.408131843065696
10.435985247629088,53.86348083941606,5.429794520547947,71.36690237226279,10.39528451001054,76.12454379562044,5.633298208640678,63.23192290145986
10.598788198103271,53.276117700729934,5.592597471022131,71.484375,10.558087460484725,76.38885720802921,5.796101159114862,63.026345802919714
10.761591148577455,52.45380930656935,5.755400421496315,71.54311131386862,10.720890410958908,76.71190693430657,5.958904109589046,62.791400547445264
10.92439409905164,51.60213275547446,5.918203371970499,71.63121578467154,10.883693361433092,77.06432481751825,6.12170706006323,62.556455291970806
11.087197049525823,50.721088047445264,6.081006322444683,71.71932025547446,11.046496311907276,77.44611085766424,6.28451001053741,62.29214187956205
11.250000000000004,49.86941149635037,6.243809272918867,71.83679288321169,11.20929926238146,77.82789689781023,6.447312961011594,62.02782846715329
11.412802950474187,49.01773494525548,6.406612223393051,71.9248973540146,11.372102212855644,78.20968293795622,6.610115911485778,61.79288321167884
11.575605900948371,48.13669023722628,6.569415173867231,72.01300182481752,11.534905163329825,78.5914689781022,6.772918861959962,61.49920164233577
11.738408851422555,47.57869525547446,6.732218124341415,72.13047445255475,11.697708113804008,78.88515054744526,6.935721812434146,61.26425638686132
11.90121180189674,47.10880474452555,6.895021074815599,72.24794708029198,11.860511064278192,79.12009580291972,7.09852476290833,61.02931113138687
12.064014752370923,46.63891423357665,7.057824025289783,72.39478786496352,12.023314014752376,79.35504105839416,7.261327713382514,60.76499771897811
12.226817702845107,46.16902372262774,7.220626975763967,72.51226049270073,12.18611696522656,79.58998631386862,7.383429926238151,60.55942062043796
12.389620653319287,45.699133211678834,7.383429926238151,72.65910127737227,12.348919915700744,79.82493156934308,7.464831401475241,60.44194799270073
12.552423603793471,45.17050638686132,7.546232876712335,72.8059420620438,12.511722866174928,80.05987682481752,7.586933614330878,60.2657390510949
12.715226554267655,44.6418795620438,7.709035827186515,72.95278284671534,12.674525816649108,80.29482208029198,7.749736564805062,59.97205748175183
12.87802950474184,44.1719890510949,7.871838777660699,73.07025547445257,12.837328767123292,80.52976733576644,7.871838777660699,59.79584854014599
13.040832455216023,43.70209854014599,8.034641728134883,73.1877281021898,13.000131717597476,80.76471259124088,7.953240252897793,59.67837591240877
13.203635405690207,43.23220802919708,8.197444678609067,73.30520072992701,13.16293466807166,80.99965784671534,8.034641728134883,59.56090328467154
13.366438356164387,42.76231751824818,8.36024762908325,73.42267335766424,13.325737618545844,81.2346031021898,8.136393572181248,59.42385188564477
13.529241306638571,42.26305885036497,8.523050579557435,73.54014598540147,13.488540569020028,81.46954835766424,8.238145416227614,59.267221715328475
13.692044257112759,41.82253649635037,8.685853530031615,73.6576186131387,13.651343519494208,81.64575729927009,8.339897260273975,59.11059154501217
13.854847207586939,41.352645985401466,8.848656480505799,73.80445939781023,13.814146469968396,81.82196624087592,8.421298735511069,59.03227645985402
14.01765015806112,40.94149178832117,9.011459430979983,74.01003649635038,13.976949420442576,81.99817518248176,8.461999473129616,58.914803832116796
14.180453108535307,40.53033759124088,9.174262381454167,74.18624543795622,14.139752370916764,82.2037522810219,8.563751317175978,58.79733120437957
14.343256059009487,40.06044708029197,9.33706533192835,74.36245437956205,14.302555321390944,82.37996122262774,8.726554267650162,58.56238594890512
14.506059009483675,39.59055656934307,9.499868282402534,74.5680314781022,14.465358271865124,82.58553832116789,8.869006849315074,58.20996806569344
14.668861959957855,39.120666058394164,9.662671232876718,74.77360857664235,14.628161222339312,82.82048357664235,8.991109062170711,57.85755018248176
14.831664910432043,38.65077554744526,9.825474183350899,75.0085538321168,14.790964172813492,83.0554288321168,9.13356164383562,57.47576414233577
14.994467860906223,38.180885036496356,9.988277133825083,75.24349908759125,14.95376712328768,83.29037408759125,9.296364594309804,57.09397810218979
15.157270811380403,37.71099452554745,10.151080084299267,75.5078125,15.11657007376186,83.5253193430657,9.459167544783988,56.62408759124088
15.32007376185459,37.24110401459855,10.31388303477345,75.77212591240877,15.27937302423604,83.76026459854015,9.621970495258171,56.15419708029198
15.482876712328771,36.829949817518255,10.476685985247634,76.00707116788323,15.442175974710228,83.9952098540146,9.76442307692308,55.66472779805353
15.645679662802959,36.41879562043796,10.639488935721818,76.30075273722629,15.604978925184408,84.14205063868614,9.88652528977872,55.194837287104626
15.808482613277139,36.00764142335767,10.802291886196002,76.62380246350367,15.767781875658596,84.34762773722629,10.008627502634358,54.72494677615572
15.971285563751326,35.596487226277375,10.965094836670183,76.94685218978103,15.930584826132776,84.49446852189782,10.130729715489995,54.25505626520682
16.134088514225507,35.18533302919708,11.127897787144367,77.2699019160584,16.093387776606964,84.70004562043796,10.252831928345632,53.78516575425791
16.296891464699687,34.77417883211679,11.29070073761855,77.62231979927009,16.256190727081144,84.8468864051095,10.374934141201269,53.315275243309
16.459694415173875,34.363024635036496,11.453503688092734,77.94536952554745,16.418993677555324,85.05246350364965,10.497036354056906,52.8453847323601
16.622497365648055,33.9518704379562,11.616306638566918,78.29778740875913,16.58179662802951,85.3167769160584,10.598788198103271,52.45380930656935
16.785300316122242,33.59945255474453,11.779109589041102,78.53273266423358,16.744599578503692,85.61045848540147,10.680189673340362,51.98391879562044
16.948103266596423,33.18829835766424,11.941912539515286,78.76767791970804,16.90740252897788,85.90414005474453,10.761591148577455,51.51402828467154
17.11090621707061,32.777144160583944,12.104715489989466,79.00262317518249,17.07020547945206,86.1978216240876,10.842992623814546,51.04413777372263
17.27370916754479,32.42472627737227,12.26751844046365,79.23756843065695,17.233008429926247,86.49150319343066,10.92439409905164,50.574247262773724
17.43651211801897,31.954835766423358,12.430321390937834,79.47251368613139,17.395811380400428,86.78518476277372,11.00579557428873,50.104356751824824
17.59931506849316,31.484945255474457,12.593124341412018,79.67809078467154,17.558614330874608,87.16697080291972,11.087197049525823,49.634466240875916
17.76211801896734,31.015054744525557,12.755927291886202,79.88366788321169,17.721417281348796,87.5487568430657,11.168598524762913,49.16457572992701
17.924920969441526,30.545164233576642,12.918730242360386,80.11861313868614,17.884220231822976,87.959911040146,11.250000000000004,48.69468521897811
18.087723919915707,30.075273722627742,13.081533192834566,80.32419023722629,18.047023182297163,88.34169708029198,11.331401475237097,48.2247947080292
18.250526870389894,29.60538321167884,13.24433614330875,80.52976733576644,18.209826132771344,88.72348312043796,11.412802950474187,47.75490419708029
18.413329820864075,29.135492700729927,13.407139093782934,80.76471259124088,18.37262908324553,89.13463731751825,11.494204425711281,47.28501368613139
18.576132771338255,28.900547445255484,13.569942044257122,80.97028968978103,18.53543203371971,89.3402144160584,11.595956269757643,46.73680809002433
18.738935721812442,28.665602189781026,13.732744994731302,81.14649863138686,18.698234984193892,89.54579151459855,11.697708113804008,46.40396897810219
18.901738672286623,28.43065693430657,13.895547945205482,81.2933394160584,18.86103793466808,89.7513686131387,11.779109589041102,46.05155109489051
19.06454162276081,28.195711678832126,14.05835089567967,81.44018020072994,19.02384088514226,89.95694571167884,11.860511064278192,45.81660583941606
19.22734457323499,27.96076642335767,14.22115384615385,81.61638914233578,19.186643835616447,90.16252281021899,11.98261327713383,45.346715328467155
19.39014752370917,27.755189324817522,14.383956796628038,81.7632299270073,19.349446786090628,90.36809990875913,12.145416227608013,44.759352189781026
19.55295047418336,27.608348540145982,14.546759747102218,81.99817518248176,19.512249736564815,90.48557253649636,12.308219178082197,44.1719890510949
19.71575342465754,27.461507755474457,14.709562697576406,82.23312043795622,19.675052687038995,90.60304516423359,12.471022128556381,43.58462591240876
19.878556375131726,27.28529881386862,14.872365648050586,82.46806569343067,19.837855637513176,90.7205177919708,12.633825079030565,42.99726277372263
20.041359325605907,27.138458029197082,15.035168598524766,82.70301094890512,20.000658587987363,90.83799041970804,12.776277660695474,42.507793491484186
20.204162276080094,26.991617244525543,15.197971548998954,82.93795620437957,20.163461538461544,90.95546304744526,12.89837987355111,42.11621806569343
20.366965226554274,26.815408302919707,15.360774499473134,83.17290145985402,20.32626448893573,91.07293567518249,13.040832455216023,41.587591240875916
20.529768177028455,26.60983120437956,15.523577449947322,83.37847855839416,20.48906743940991,91.24914461678833,13.183285036880932,41.09812195863748
20.692571127502642,26.374885948905117,15.686380400421502,83.5253193430657,20.6518703898841,91.42535355839416,13.305387249736569,40.70654653284672
20.855374077976823,26.198677007299267,15.849183350895682,83.67216012773724,20.81467334035828,91.60156250000001,13.447839831401481,40.1779197080292
21.01817702845101,25.963731751824824,16.01198630136987,83.84836906934308,20.97747629083246,91.77777144160585,13.610642781875665,39.59055656934307
21.18097997892519,25.728786496350367,16.17478925184405,83.9952098540146,21.140279241306647,91.95398038321169,13.773445732349845,39.120666058394164
21.343782929399378,25.55257755474453,16.337592202318238,84.14205063868614,21.303082191780828,92.13018932481752,13.875197576396214,38.8269844890511
21.50658587987356,25.55257755474453,16.500395152792418,84.34762773722629,21.465885142255015,92.18892563868614,13.956599051633301,38.59203923357665
21.66938883034774,25.55257755474453,16.663198103266605,84.58257299270073,21.628688092729195,92.27703010948906,14.099051633298213,38.06341240875913
21.832191780821926,25.435104927007302,16.826001053740786,84.81751824817519,21.791491043203383,92.36513458029198,14.2618545837724,37.59352189781022
21.994994731296106,25.435104927007302,16.988804004214966,85.11119981751825,21.954293993677563,92.42387089416059,14.383956796628038,37.24110401459855
22.157797681770294,25.435104927007302,17.151606954689154,85.34614507299271,22.117096944151744,92.51197536496352,14.445007903055856,37.0648950729927
22.320600632244474,25.317632299270073,17.314409905163334,85.58109032846716,22.27989989462593,92.60007983576644,14.546759747102218,36.65374087591242
22.483403582718662,25.317632299270073,17.47721285563752,85.90414005474453,22.44270284510011,92.68818430656935,14.668861959957855,36.30132299270073
22.646206533192842,25.200159671532845,17.640015806111702,86.25655793795622,22.6055057955743,92.77628877737227,14.790964172813492,35.83143248175183
22.809009483667023,25.200159671532845,17.80281875658589,86.60897582116789,22.76830874604848,92.8937614051095,14.91306638566913,35.47901459854015
22.97181243414121,25.082687043795616,17.96562170706007,86.96139370437957,22.931111696522667,92.98186587591242,15.014818229715498,35.06786040145985
23.13461538461539,25.05331888686132,18.12842465753425,87.31381158759125,23.093914646996847,93.09933850364965,15.11657007376186,34.77417883211679
23.297418335089578,24.9652144160584,18.291227608008437,87.66622947080293,23.256717597471027,93.3049156021898,15.218321917808222,34.402182177615586
23.460221285563758,24.9652144160584,18.454030558482618,87.93054288321169,23.419520547945215,93.59859717153286,15.360774499473134,33.9518704379562
23.623024236037946,24.9652144160584,18.616833508956805,88.07738366788323,23.582323498419395,93.92164689781023,15.503227081138046,33.423243613138695
23.785827186512126,24.9652144160584,18.779636459430986,88.22422445255475,23.745126448893583,94.2446966240876,15.645679662802959,33.0120894160584
23.948630136986306,24.9652144160584,18.942439409905173,88.34169708029198,23.907929399367763,94.53837819343067,15.74743150684932,32.71840784671534
24.111433087460494,24.9652144160584,19.105242360379354,88.48853786496352,24.070732349841943,94.86142791970804,15.828832982086414,32.48346259124088
24.274236037934674,24.9652144160584,19.268045310853534,88.66474680656935,24.23353530031613,95.1257413321168,15.930584826132776,32.131044708029194
24.43703898840886,24.994582572992698,19.43084826132772,88.75285127737227,24.39633825079031,95.27258211678833,16.052687038988413,31.719890510948915
24.599841938883042,25.082687043795616,19.5936512118019,88.8703239051095,24.5591412012645,95.41942290145987,16.2154899894626,31.25
24.76264488935723,25.112055200729927,19.75645416227609,88.95842837591242,24.72194415173868,95.5956318430657,16.337592202318238,30.897582116788328
24.92544783983141,25.200159671532845,19.91925711275027,89.04653284671534,24.884747102212867,95.74247262773724,16.398643308746056,30.721373175182478
25.08825079030559,25.229527828467155,20.082060063224457,89.13463731751825,25.047550052687047,95.88931341240877,16.459694415173875,30.427691605839414
25.251053740779778,25.317632299270073,20.244863013698637,89.25210994525548,25.210353003161227,96.03615419708031,16.561446259220236,30.13401003649635
25.413856691253958,25.317632299270073,20.407665964172818,89.36958257299271,25.373155953635415,96.03615419708031,16.70389884088515,29.60538321167884
25.576659641728146,25.317632299270073,20.570468914647005,89.51642335766424,25.535958904109595,96.15362682481752,16.80565068493151,29.311701642335763
25.739462592202326,25.317632299270073,20.733271865121186,89.63389598540147,25.698761854583783,96.15362682481752,16.90740252897788,28.900547445255484
25.902265542676513,25.317632299270073,20.896074815595373,89.780736770073,25.861564805057963,96.27109945255475,17.049855110642785,28.411078163017038
26.065068493150694,25.347000456204384,21.058877766069553,89.89820939781023,26.02436775553215,96.27109945255475,17.151606954689154,28.078239051094897
26.227871443624874,25.435104927007302,21.22168071654374,90.07441833941607,26.18717070600633,96.38857208029198,17.253358798735515,27.70624239659368
26.39067439409906,25.52320939781022,21.38448366701792,90.16252281021899,26.34997365648051,96.38857208029198,17.355110642781884,27.37340328467154
26.553477344573242,25.58194571167884,21.5472866174921,90.1918909671533,26.5127766069547,96.50604470802921,17.43651211801897,27.020985401459853
26.71628029504743,25.67005018248176,21.71008956796629,90.27999543795622,26.67557955742888,96.50604470802921,17.517913593256065,26.60983120437956
26.87908324552161,25.758154653284677,21.87289251844047,90.30936359489053,26.838382507903066,96.62351733576644,17.59931506849316,26.13994069343066
27.041886195995797,25.816890967153284,22.035695468914657,90.39746806569345,27.001185458377247,96.62351733576644,17.680716543730252,25.728786496350367
27.204689146469978,25.904995437956202,22.198498419388837,90.42683622262774,27.163988408851434,96.74098996350367,17.76211801896734,25.317632299270073
27.367492096944158,26.02246806569343,22.361301369863025,90.51494069343067,27.326791359325615,96.74098996350367,17.843519494204433,24.847741788321173
27.530295047418345,26.11057253649635,22.524104320337205,90.60304516423359,27.489594309799795,96.85846259124088,17.924920969441526,24.43658759124088
27.693097997892526,26.228045164233578,22.686907270811385,90.6617814781022,27.652397260273982,96.85846259124088,18.006322444678613,24.025433394160586
27.855900948366713,26.316149635036496,22.849710221285573,90.74988594890512,27.815200210748163,96.97593521897811,18.087723919915707,23.555542883211686
28.018703898840894,26.433622262773724,23.012513171759753,90.83799041970804,27.97800316122235,97.00530337591242,18.1691253951528,23.144388686131393
28.181506849315074,26.60983120437956,23.17531612223394,90.92609489051095,28.14080611169653,97.09340784671534,18.250526870389894,22.7332344890511
28.34430979978926,26.78604014598541,23.33811907270812,90.98483120437957,28.303609062170718,97.12277600364965,18.33192834562698,22.263343978102185
28.507112750263442,27.020985401459853,23.5009220231823,90.98483120437957,28.4664120126449,97.21088047445257,18.454030558482618,21.734717153284677
28.66991570073763,27.19719434306569,23.66372497365649,91.04356751824818,28.62921496311908,97.24024863138688,18.616833508956805,21.264826642335763
28.83271865121181,27.37340328467154,23.82652792413067,91.1023038321168,28.792017913593266,97.3283531021898,18.779636459430986,20.794936131386862
28.995521601685997,27.608348540145982,23.989330874604857,91.1023038321168,28.954820864067447,97.3577212591241,18.942439409905173,20.32504562043796
29.158324552160177,27.667084854014604,24.152133825079037,91.16104014598541,29.117623814541634,97.44582572992702,19.105242360379354,19.855155109489047
29.321127502634358,27.784557481751833,24.314936775553225,91.21977645985402,29.280426765015815,97.44582572992702,19.268045310853534,19.385264598540147
29.483930453108545,27.84329379562044,24.477739726027405,91.33724908759125,29.443229715490002,97.47519388686132,19.43084826132772,19.06221487226277
29.646733403582726,27.902030109489047,24.640542676501585,91.39598540145987,29.606032665964182,97.56329835766424,19.5936512118019,18.739165145985396
29.809536354056913,28.019502737226276,24.803345626975773,91.45472171532847,29.768835616438363,97.56329835766424,19.736103793466814,18.465062347931877
29.972339304531094,28.078239051094897,24.966148577449953,91.5721943430657,29.93163856691255,97.59266651459855,19.85820600632245,18.23011709245742
30.13514225500528,28.195711678832126,25.12895152792414,91.63093065693431,30.09444151738673,97.68077098540147,20.000658587987363,17.94622490875912
30.29794520547946,28.31318430656934,25.29175447839832,91.68966697080293,30.257244467860918,97.68077098540147,20.163461538461544,17.652543339416056
30.46074815595364,28.43065693430657,25.45455742887251,91.68966697080293,30.4200474183351,97.68077098540147,20.32626448893573,17.32949361313868
30.62355110642783,28.548129562043798,25.61736037934669,91.68966697080293,30.582850368809286,97.68077098540147,20.48906743940991,16.9183394160584
30.78635405690201,28.665602189781026,25.78016332982087,91.68966697080293,30.745653319283466,97.68077098540147,20.6518703898841,16.50718521897811
30.949157007376197,28.783074817518255,25.942966280295057,91.68966697080293,30.908456269757647,97.71013914233578,20.81467334035828,16.096031021897815
31.111959957850377,29.07675638686132,26.105769230769237,91.74840328467154,31.071259220231834,97.7982436131387,20.97747629083246,15.684876824817522
31.274762908324565,29.399806113138695,26.268572181243425,91.80713959854016,31.234062170706014,97.7982436131387,21.140279241306647,15.273722627737229
31.437565858798745,29.752223996350367,26.431375131717605,91.80713959854016,31.396865121180202,97.827611770073,21.303082191780828,14.891936587591246
31.600368809272926,30.075273722627742,26.594178082191792,91.80713959854016,31.559668071654382,97.91571624087592,21.425184404636465,14.745095802919707
31.763171759747113,30.398323448905117,26.756981032665973,91.80713959854016,31.722471022128563,97.91571624087592,21.5472866174921,14.656991332116789
31.925974710221293,30.75074133211679,26.919783983140153,91.80713959854016,31.88527397260275,97.94508439781023,21.71008956796629,14.480782390510953
32.088777660695484,31.13252737226277,27.08258693361434,91.80713959854016,32.048076923076934,98.03318886861315,21.87289251844047,14.333941605839414
32.25158061116966,31.543681569343065,27.24538988408852,91.80713959854016,32.21087987355112,98.06255702554745,22.035695468914657,14.187100821167888
32.414383561643845,31.954835766423358,27.40819283456271,91.80713959854016,32.373682824025295,98.15066149635038,22.198498419388837,14.010891879562038
32.57718651211803,32.36598996350365,27.57099578503689,91.80713959854016,32.53648577449948,98.18002965328468,22.361301369863025,13.805314781021892
32.739989462592206,32.777144160583944,27.733798735511076,91.80713959854016,32.69928872497367,98.2681341240876,22.524104320337205,13.570369525547449
32.90279241306639,33.18829835766424,27.896601685985257,91.80713959854016,32.86209167544784,98.32687043795622,22.686907270811385,13.276687956204384
33.06559536354058,33.423243613138695,28.059404636459437,91.89524406934308,33.02489462592203,98.38560675182482,22.849710221285573,13.012374543795616
33.22839831401477,33.71692518248176,28.222207586933624,91.92461222627739,33.18769757639622,98.38560675182482,23.012513171759753,12.748061131386862
33.39120126448894,34.010606751824824,28.385010537407805,91.92461222627739,33.350500526870405,98.38560675182482,23.17531612223394,12.454379562043798
